fdc_id,data_type,description,protein_g,fat_g,carb_g,energy_kcal,fiber_g,sodium_mg,cholesterol_mg,satfat_g,sugars_g,desc_tokens,has_pork,has_beef,has_meat,brand,variant,product,verb,adj
174475,sr_legacy_food,"Squab, (pigeon), meat and skin, raw",18.47,23.8,0.0,294.0,0.0,54.0,95.0,8.43,,"['squab', '(pigeon)', 'meat and skin', 'raw']",False,False,True,[],"['meat and skin', 'raw']",['Squab'],[],['raw']
174476,sr_legacy_food,"Emu, fan fillet, raw",22.5,0.8,0.0,103.0,0.0,120.0,71.0,0.201,0.0,"['emu', 'fan fillet', 'raw']",False,False,True,['Emu'],['raw'],['fan fillet'],[],['raw']
174477,sr_legacy_food,"Emu, fan fillet, cooked, broiled",31.27,2.3,0.0,154.0,0.0,53.0,82.0,0.583,0.0,"['emu', 'fan fillet', 'cooked', 'broiled']",False,False,True,['Emu'],"['cooked', 'broiled']","['Emu', 'fan fillet']","['cooked', 'broiled']",[]
174478,sr_legacy_food,"Emu, flat fillet, raw",22.25,0.74,0.0,102.0,0.0,150.0,71.0,0.187,0.0,"['emu', 'flat fillet', 'raw']",False,False,True,['Emu'],['raw'],['flat fillet'],[],"['flat', 'raw']"
174479,sr_legacy_food,"Emu, full rump, raw",22.83,1.64,0.0,112.0,0.0,90.0,85.0,0.448,0.0,"['emu', 'full rump', 'raw']",False,False,True,['Emu'],"['full rump', 'raw']","['Emu', 'full rump']",[],"['full', 'raw']"
174480,sr_legacy_food,"Emu, top loin, cooked, broiled",29.07,3.13,0.0,152.0,0.0,58.0,88.0,0.794,0.0,"['emu', 'top loin', 'cooked', 'broiled']",False,False,True,['Emu'],"['cooked', 'broiled']","['Emu', 'top loin']","['cooked', 'broiled']",['top']
174481,sr_legacy_food,"Ostrich, ground, raw",20.22,8.7,0.0,165.0,0.0,72.0,71.0,2.177,0.0,"['ostrich', 'ground', 'raw']",False,False,True,['Ostrich'],"['ground', 'raw']",[],[],['raw']
174482,sr_legacy_food,"Ostrich, ground, cooked, pan-broiled",26.15,7.07,0.0,175.0,0.0,80.0,83.0,1.793,0.0,"['ostrich', 'ground', 'cooked', 'pan-broiled']",False,False,True,['Ostrich'],"['ground', 'cooked', 'pan-broiled']",['Ostrich'],['cooked'],['pan-broiled']
174483,sr_legacy_food,"Ostrich, fan, raw",21.81,2.65,0.0,117.0,0.0,75.0,73.0,0.95,0.0,"['ostrich', 'fan', 'raw']",False,False,True,['Ostrich'],['raw'],"['Ostrich', 'fan']",[],['raw']
174484,sr_legacy_food,"Ostrich, outside leg, raw",22.86,1.96,0.0,115.0,0.0,90.0,65.0,0.61,0.0,"['ostrich', 'outside leg', 'raw']",False,False,True,['Ostrich'],['raw'],"['Ostrich', 'outside leg']",[],"['outside', 'raw']"
174485,sr_legacy_food,"Ostrich, outside strip, raw",23.36,2.21,0.0,120.0,0.0,70.0,79.0,0.771,0.0,"['ostrich', 'outside strip', 'raw']",False,False,True,['Ostrich'],"['outside strip', 'raw']",['Ostrich'],[],"['outside', 'raw']"
174486,sr_legacy_food,"Ostrich, outside strip, cooked",28.55,3.83,0.0,156.0,0.0,72.0,93.0,1.43,0.0,"['ostrich', 'outside strip', 'cooked']",False,False,True,['Ostrich'],"['outside strip', 'cooked']",['Ostrich'],['cooked'],['outside']
174487,sr_legacy_food,"Ostrich, oyster, raw",21.55,3.67,0.0,125.0,0.0,83.0,73.0,1.22,0.0,"['ostrich', 'oyster', 'raw']",False,False,True,[],['raw'],"['Ostrich', 'oyster']",[],['raw']
174488,sr_legacy_food,"Ostrich, tip trimmed, cooked",28.49,2.57,0.0,145.0,0.0,80.0,85.0,1.0,0.0,"['ostrich', 'tip trimmed', 'cooked']",False,False,True,[],"['tip trimmed', 'cooked']",['Ostrich'],"['trimmed', 'cooked']",[]
174489,sr_legacy_food,"Ostrich, top loin, raw",21.67,2.95,0.0,119.0,0.0,81.0,75.0,1.2,0.0,"['ostrich', 'top loin', 'raw']",False,False,True,['Ostrich'],['raw'],"['Ostrich', 'top loin']",[],"['top', 'raw']"
174490,sr_legacy_food,"Ostrich, top loin, cooked",28.12,3.87,0.0,155.0,0.0,77.0,93.0,1.32,0.0,"['ostrich', 'top loin', 'cooked']",False,False,True,['Ostrich'],"['top loin', 'cooked']","['Ostrich', 'top loin']",['cooked'],['top']
174491,sr_legacy_food,"Chicken, liver, all classes, cooked, pan-fried",25.78,6.43,1.11,172.0,0.0,92.0,564.0,2.033,0.0,"['chicken', 'liver', 'all classes', 'cooked', 'pan-fried']",False,False,True,['Chicken'],"['all classes', 'cooked', 'pan-fried']","['Chicken', 'liver']",['cooked'],['pan-fried']
174492,sr_legacy_food,"Turkey, ground, 93% lean, 7% fat, patties, broiled",25.86,11.45,0.0,207.0,0.0,91.0,106.0,2.958,0.0,"['turkey', 'ground', '93% lean', '7% fat', 'patties', 'broiled']",False,False,True,['Turkey'],"['ground', 'patties', 'broiled']",['ground'],['broiled'],"['lean', 'fat']"
174493,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, raw",16.9,12.54,0.0,180.0,0.0,54.0,78.0,3.414,0.0,"['turkey', 'ground', '85% lean', '15% fat', 'raw']",False,False,True,['Turkey'],"['ground', '85% lean', 'raw']",['Turkey'],[],"['lean', 'fat', 'raw']"
174494,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",25.11,17.45,0.0,258.0,0.0,85.0,106.0,4.572,0.0,"['turkey', 'ground', '85% lean', '15% fat', 'pan-broiled crumbles']",False,False,True,['Turkey'],"['ground', '85% lean', 'pan-broiled crumbles']",['ground'],['-broiled'],"['lean', 'fat']"
174495,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, patties, broiled",25.88,16.2,0.0,249.0,0.0,81.0,105.0,4.127,0.0,"['turkey', 'ground', '85% lean', '15% fat', 'patties', 'broiled']",False,False,True,['Turkey'],"['ground', 'patties', 'broiled']",['ground'],['broiled'],"['lean', 'fat']"
174496,sr_legacy_food,"Chicken, skin (drumsticks and thighs), cooked, roasted",16.57,43.99,0.0,462.0,0.0,85.0,132.0,12.146,0.0,"['chicken', 'skin (drumsticks and thighs)', 'cooked', 'roasted']",False,False,True,['Chicken'],"['skin (drumsticks and thighs)', 'cooked', 'roasted']",['Chicken'],"['cooked', 'roasted']",[]
174497,sr_legacy_food,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised",22.72,10.73,0.0,187.0,0.0,111.0,132.0,2.939,0.0,"['chicken', 'broilers or fryers', 'dark meat', 'drumstick', 'meat and skin', 'cooked', 'braised']",False,False,True,['Chicken'],"['dark meat', 'drumstick', 'meat and skin', 'cooked', 'braised']","['Chicken', 'broilers or fryers']","['cooked', 'braised']",['dark']
174498,sr_legacy_food,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised",22.57,15.43,0.0,229.0,0.0,76.0,139.0,4.253,0.0,"['chicken', 'broilers or fryers', 'dark meat', 'thigh', 'meat and skin', 'cooked', 'braised']",False,False,True,['Chicken'],"['dark meat', 'thigh', 'meat and skin', 'cooked', 'braised']","['Chicken', 'broilers or fryers']","['cooked', 'braised']",['dark']
174499,sr_legacy_food,"Chicken, dark meat, drumstick, meat only, with added solution, raw",19.19,3.26,0.0,106.0,0.0,152.0,92.0,0.954,0.0,"['chicken', 'dark meat', 'drumstick', 'meat only', 'with added solution', 'raw']",False,False,True,['Chicken'],"['dark meat', 'drumstick', 'meat only', 'with added solution', 'raw']","['dark meat', 'drumstick']",['added'],"['dark', 'raw']"
174500,sr_legacy_food,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted",24.23,7.73,0.0,164.0,0.0,177.0,122.0,2.405,0.0,"['chicken', 'dark meat', 'thigh', 'meat only', 'with added solution', 'cooked', 'roasted']",False,False,True,['Chicken'],"['dark meat', 'thigh', 'meat only', 'with added solution', 'cooked', 'roasted']",['Chicken'],"['added', 'cooked', 'roasted']",['dark']
174501,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised",12.26,38.94,1.0,403.0,0.0,139.0,124.0,10.605,0.0,"['chicken', 'skin (drumsticks and thighs)', 'with added solution', 'cooked', 'braised']",False,False,True,['Chicken'],"['skin (drumsticks and thighs)', 'with added solution']",['Chicken'],"['added', 'cooked', 'braised']",[]
174502,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, raw",11.11,37.9,0.01,386.0,0.0,139.0,113.0,10.565,0.0,"['chicken', 'skin (drumsticks and thighs)', 'with added solution', 'raw']",False,False,True,['Chicken'],"['skin (drumsticks and thighs)', 'with added solution', 'raw']",['Chicken'],['added'],['raw']
174503,sr_legacy_food,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted",20.31,37.6,0.44,421.0,0.0,162.0,154.0,11.0,0.0,"['chicken', 'skin (drumsticks and thighs)', 'with added solution', 'cooked', 'roasted']",False,False,True,['Chicken'],"['skin (drumsticks and thighs)', 'with added solution']",['Chicken'],"['added', 'cooked', 'roasted']",[]
174504,sr_legacy_food,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised",21.55,10.71,0.13,183.0,0.0,165.0,133.0,2.923,0.0,"['chicken', 'dark meat', 'drumstick', 'meat and skin', 'with added solution', 'cooked', 'braised']",False,False,True,['Chicken'],"['dark meat', 'drumstick', 'meat and skin', 'with added solution', 'cooked']",['Chicken'],"['added', 'cooked', 'braised']",['dark']
174505,sr_legacy_food,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",23.47,13.81,0.09,214.0,0.0,174.0,128.0,4.145,0.0,"['chicken', 'dark meat', 'thigh', 'meat and skin', 'with added solution', 'cooked', 'roasted']",False,False,True,['Chicken'],"['dark meat', 'thigh', 'meat and skin', 'with added solution', 'cooked', 'roasted']",['Chicken'],"['added', 'cooked', 'roasted']",['dark']
174506,sr_legacy_food,"Chicken, broiler, rotisserie, BBQ, back meat only",21.85,13.87,0.31,212.0,0.0,563.0,117.0,3.613,0.31,"['chicken', 'broiler', 'rotisserie', 'bbq', 'back meat only']",False,False,True,['Chicken'],['back meat only'],"['Chicken', 'broiler', 'rotisserie', 'BBQ']",[],[]
174507,sr_legacy_food,"Turkey, dark meat from whole, meat only, with added solution, raw",19.27,4.12,0.1,115.0,0.0,167.0,79.0,1.124,0.1,"['turkey', 'dark meat from whole', 'meat only', 'with added solution', 'raw']",False,False,True,['Turkey'],"['meat only', 'with added solution', 'raw']","['dark meat', 'whole']",['added'],"['dark', 'whole', 'raw']"
174508,sr_legacy_food,"Turkey, dark meat, meat only, with added solution, cooked, roasted",26.1,6.0,0.0,158.0,0.0,201.0,105.0,1.807,0.0,"['turkey', 'dark meat', 'meat only', 'with added solution', 'cooked', 'roasted']",False,False,True,['Turkey'],"['dark meat', 'meat only', 'with added solution', 'cooked', 'roasted']","['Turkey', 'dark meat']","['added', 'cooked', 'roasted']",['dark']
174509,sr_legacy_food,"Turkey, dark meat from whole, meat and skin, with added solution, raw",17.84,10.83,0.15,169.0,0.0,161.0,82.0,2.6,0.1,"['turkey', 'dark meat from whole', 'meat and skin', 'with added solution', 'raw']",False,False,True,['Turkey'],"['meat and skin', 'with added solution', 'raw']","['dark meat', 'whole', 'meat and skin']",['added'],"['dark', 'whole', 'raw']"
174510,sr_legacy_food,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",25.55,10.81,0.0,199.0,0.0,206.0,110.0,3.145,0.0,"['turkey', 'dark meat from whole', 'meat and skin', 'with added solution', 'cooked', 'roasted']",False,False,True,['Turkey'],"['dark meat from whole', 'meat and skin', 'with added solution', 'cooked', 'roasted']",['Turkey'],"['added', 'cooked', 'roasted']","['dark', 'whole']"
174511,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, raw",20.02,7.42,0.14,147.0,0.0,195.0,60.0,1.35,0.06,"['turkey from whole', 'light meat', 'meat and skin', 'with added solution', 'raw']",False,False,True,['Turkey'],"['whole', 'light meat', 'meat and skin', 'with added solution', 'raw']","['whole', 'light meat']",['added'],"['whole', 'raw']"
174512,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",26.52,5.64,0.0,157.0,0.0,237.0,76.0,1.593,0.0,"['turkey from whole', 'light meat', 'meat and skin', 'with added solution', 'cooked', 'roasted']",False,False,True,['Turkey'],"['whole', 'light meat', 'meat and skin', 'with added solution', 'cooked', 'roasted']","['Turkey', 'whole']","['added', 'cooked', 'roasted']","['whole', 'light']"
174513,sr_legacy_food,"Turkey, retail parts, breast, meat only, with added solution, raw",21.99,2.53,0.0,111.0,0.0,124.0,60.0,0.6,0.0,"['turkey', 'retail parts', 'breast', 'meat only', 'with added solution', 'raw']",False,False,True,['Turkey'],"['meat only', 'with added solution', 'raw']","['retail parts', 'breast']",['added'],['raw']
174514,sr_legacy_food,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",27.94,2.08,0.0,130.0,0.0,184.0,74.0,0.428,0.0,"['turkey', 'retail parts', 'breast', 'meat only', 'with added solution', 'cooked', 'roasted']",False,False,True,['Turkey'],"['breast', 'meat only', 'with added solution', 'cooked', 'roasted']","['Turkey', 'retail parts']","['added', 'cooked', 'roasted']",[]
174515,sr_legacy_food,"Turkey, retail parts, breast, meat only, raw",23.34,2.33,0.0,114.0,0.0,74.0,53.0,0.344,0.0,"['turkey', 'retail parts', 'breast', 'meat only', 'raw']",False,False,True,['Turkey'],"['breast', 'meat only', 'raw']","['retail parts', 'breast']",[],['raw']
174516,sr_legacy_food,"Turkey, retail parts, breast, meat only, cooked, roasted",29.51,1.97,0.0,136.0,0.0,114.0,70.0,0.66,0.0,"['turkey', 'retail parts', 'breast', 'meat only', 'cooked', 'roasted']",False,False,True,['Turkey'],"['retail parts', 'breast', 'meat only', 'cooked', 'roasted']","['Turkey', 'retail parts']","['cooked', 'roasted']",[]
174517,sr_legacy_food,"Turkey, retail parts, wing, meat only, raw",22.48,2.49,0.0,112.0,0.0,69.0,66.0,0.458,0.0,"['turkey', 'retail parts', 'wing', 'meat only', 'raw']",False,False,True,['Turkey'],"['wing', 'meat only', 'raw']","['retail parts', 'wing']",[],['raw']
174518,sr_legacy_food,"Turkey, retail parts, thigh, meat only, raw",20.6,3.69,0.0,116.0,0.0,75.0,78.0,0.782,0.0,"['turkey', 'retail parts', 'thigh', 'meat only', 'raw']",False,False,True,['Turkey'],"['thigh', 'meat only', 'raw']",['retail parts'],[],['raw']
174519,sr_legacy_food,"Turkey, breast, from whole bird, meat only, with added solution, roasted",26.97,2.08,0.0,127.0,0.0,238.0,69.0,0.593,0.0,"['turkey', 'breast', 'from whole bird', 'meat only', 'with added solution', 'roasted']",False,False,True,['Turkey'],"['breast', 'from whole bird', 'meat only', 'with added solution', 'roasted']","['Turkey', 'breast', 'from whole bird']","['added', 'roasted']",['whole']
174520,sr_legacy_food,"Turkey, back, from whole bird, meat only, with added solution, raw",19.27,4.12,0.15,115.0,0.0,167.0,79.0,1.124,0.1,"['turkey', 'back', 'from whole bird', 'meat only', 'with added solution', 'raw']",False,False,True,['Turkey'],"['back', 'from whole bird', 'meat only', 'with added solution', 'raw']","['Turkey', 'from whole bird']",['added'],"['whole', 'raw']"
174521,sr_legacy_food,"Turkey, back, from whole bird, meat only, with added solution, roasted",26.97,2.08,0.0,127.0,0.0,238.0,69.0,0.593,0.0,"['turkey', 'back', 'from whole bird', 'meat only', 'with added solution', 'roasted']",False,False,True,['Turkey'],"['back', 'from whole bird', 'meat only', 'with added solution', 'roasted']","['Turkey', 'from whole bird']","['added', 'roasted']",['whole']
174522,sr_legacy_food,"Soup, chicken mushroom, canned, condensed",1.61,4.84,11.95,100.0,3.2,669.0,8.0,1.246,0.79,"['soup', 'chicken mushroom', 'canned', 'condensed']",False,False,True,[],['condensed'],"['Soup', 'chicken mushroom', 'canned']",['condensed'],['canned']
174523,sr_legacy_food,"Sauce, barbecue",0.82,0.63,40.77,172.0,0.9,1027.0,0.0,0.045,33.24,"['sauce', 'barbecue']",False,False,False,[],['barbecue'],['Sauce'],[],[]
174524,sr_legacy_food,"Sauce, salsa, ready-to-serve",1.52,0.17,6.64,29.0,1.9,711.0,0.0,0.021,4.01,"['sauce', 'salsa', 'ready-to-serve']",False,False,False,['salsa'],['ready-to-serve'],"['Sauce', 'salsa']",['serve'],['ready']
174525,sr_legacy_food,"Sauce, homemade, white, medium",3.84,10.63,9.17,147.0,0.2,354.0,7.0,2.854,4.38,"['sauce', 'homemade', 'white', 'medium']",False,False,False,['homemade'],"['white', 'medium']",['Sauce'],[],"['homemade', 'white', 'medium']"
174526,sr_legacy_food,"Sauce, homemade, white, thick",3.99,13.83,11.61,186.0,0.3,373.0,6.0,3.416,3.98,"['sauce', 'homemade', 'white', 'thick']",False,False,False,['homemade'],"['white', 'thick']",['Sauce'],[],"['homemade', 'white', 'thick']"
174527,sr_legacy_food,"Sauce, ready-to-serve, pepper or hot",0.51,0.37,1.75,11.0,0.3,2643.0,0.0,0.052,1.26,"['sauce', 'ready-to-serve', 'pepper or hot']",False,False,False,[],"['ready-to-serve', 'pepper or hot']","['Sauce', 'ready-to-serve']",['serve'],"['ready', 'hot']"
174528,sr_legacy_food,"Sauce, ready-to-serve, pepper, TABASCO",1.29,0.76,0.8,12.0,0.6,633.0,0.0,0.106,0.13,"['sauce', 'ready-to-serve', 'pepper', 'tabasco']",False,False,False,['TABASCO'],"['ready-to-serve', 'pepper']","['Sauce', 'pepper']","['serve', 'pepper']",['ready']
174529,sr_legacy_food,"Sauce, oyster, ready-to-serve",1.35,0.25,10.92,51.0,0.3,2733.0,0.0,0.043,0.0,"['sauce', 'oyster', 'ready-to-serve']",False,False,True,['oyster'],['ready-to-serve'],"['Sauce', 'oyster']",['serve'],['ready']
174530,sr_legacy_food,"Soup, minestrone, canned, reduced sodium, ready-to-serve",2.0,0.8,9.0,50.0,2.4,215.0,0.0,0.14,2.13,"['soup', 'minestrone', 'canned', 'reduced sodium', 'ready-to-serve']",False,False,False,"['canned', 'ready-to-serve']","['reduced sodium', 'ready-to-serve']","['Soup', 'minestrone', 'canned', 'ready-to-serve']","['canned', 'reduced', 'serve']",['ready']
174531,sr_legacy_food,"Sauce, fish, ready-to-serve",5.06,0.01,3.64,35.0,0.0,7851.0,0.0,0.003,3.64,"['sauce', 'fish', 'ready-to-serve']",False,False,True,[],['ready-to-serve'],"['Sauce', 'fish']",['serve'],['ready']
174532,sr_legacy_food,"Soup, shark fin, restaurant-prepared",3.2,2.0,3.8,46.0,0.0,501.0,2.0,0.501,,"['soup', 'shark fin', 'restaurant-prepared']",False,False,False,[],['restaurant-prepared'],"['Soup', 'shark fin']",['prepared'],[]
174533,sr_legacy_food,"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",4.19,1.03,13.66,81.0,4.0,187.0,2.0,0.252,3.17,"['soup', 'bean & ham', 'canned', 'reduced sodium', 'prepared with water or ready-to-serve']",True,False,True,['canned'],"['reduced sodium', 'prepared with water or ready-to-serve']","['Soup', 'bean & ham', 'canned']","['canned', 'reduced', 'prepared', 'serve']",['ready']
174534,sr_legacy_food,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",3.85,0.92,11.83,71.0,1.9,166.0,2.0,0.3,5.06,"['split pea soup', 'canned', 'reduced sodium', 'prepared with water or ready-to serve']",False,False,False,['canned'],"['reduced sodium', 'prepared with water or ready-to serve']","['Split pea soup', 'canned']","['Split', 'canned', 'reduced', 'prepared', 'serve']",['ready']
174535,sr_legacy_food,"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",4.0,0.7,11.4,68.0,1.9,196.0,3.0,0.294,1.57,"['split pea with ham soup', 'canned', 'reduced sodium', 'prepared with water or ready-to-serve']",True,False,True,['canned'],"['reduced sodium', 'prepared with water or ready-to-serve']","['Split pea with ham soup', 'canned']","['Split', 'canned', 'reduced', 'prepared', 'serve']",['ready']
174536,sr_legacy_food,"Soup, chicken broth, ready-to-serve",0.64,0.21,0.44,6.0,0.0,371.0,2.0,0.013,0.43,"['soup', 'chicken broth', 'ready-to-serve']",False,False,True,[],['ready-to-serve'],"['Soup', 'chicken broth']",['serve'],['ready']
