fdc_id,description,product,item_prices,unpriced_items,priced_items,total_items,priced_share,adj,verb,total_price
173212,"Beverages, tea, black, ready to drink, decaffeinated","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['black', 'ready']","['drink', 'decaffeinated']",0.0
173213,"Beverages, grape juice drink, canned","['beverages', 'grape juice drink']",{'grape juice drink': 3.53},['beverages'],1,2,0.5,[],['canned'],0.0
173215,"Beverages, SNAPPLE, tea, black and green, ready to drink, peach, diet","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['black', 'green', 'ready']",['drink'],0.0
173218,"Beverages, SNAPPLE, tea, black and green, ready to drink, lemon, diet","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['black', 'green', 'ready']",['drink'],0.0
173219,"Beverages, Malted drink mix, natural, with added nutrients, powder, prepared with whole milk","['beverages', 'malted drink mix']",{'malted drink mix': 4.8},['beverages'],1,2,0.5,"['natural', 'whole']","['added', 'prepared']",0.0
173220,"Beverages, Malted drink mix, natural, powder, dairy based.","['beverages', 'malted drink mix']",{'malted drink mix': 4.8},['beverages'],1,2,0.5,['natural'],['based'],0.0
173221,"Beverages, Malted drink mix, natural, powder, prepared with whole milk","['beverages', 'malted drink mix']",{'malted drink mix': 4.8},['beverages'],1,2,0.5,"['natural', 'whole']",['prepared'],0.0
173223,"Beverages, orange and apricot juice drink, canned","['beverages', 'apricot juice drink']",{'apricot juice drink': 3.53},['beverages'],1,2,0.5,['orange'],['canned'],0.0
173224,"Beverages, pineapple and grapefruit juice drink, canned","['beverages', 'pineapple grapefruit juice drink']",{'pineapple grapefruit juice drink': 3.53},['beverages'],1,2,0.5,[],['canned'],0.0
173225,"Beverages, pineapple and orange juice drink, canned","['beverages', 'pineapple juice drink']",{'pineapple juice drink': 3.53},['beverages'],1,2,0.5,"['orange', 'canned']",[],0.0
173226,"Shake, fast food, vanilla",['food'],{'food': 12.8},[],1,1,1.0,['fast'],['Shake'],12.8
173227,"Beverages, tea, black, brewed, prepared with tap water","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,['black'],"['brewed', 'prepared']",0.0
173228,"Beverages, tea, instant, decaffeinated, lemon, diet","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['instant', 'decaffeinated']",[],0.0
173229,"Beverages, tea, instant, decaffeinated, lemon, sweetened","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['instant', 'decaffeinated']",['sweetened'],0.0
173230,"Beverages, tea, instant, unsweetened, powder","['beverages', 'tea']",{'tea': 6.33},['beverages'],1,2,0.5,"['instant', 'unsweetened']",[],0.0
173231,"Beverages, tea, instant, lemon, diet","['beverages', 'tea', 'lemon']","{'tea': 6.33, 'lemon': 3.45}",['beverages'],2,3,0.6666666666666666,['instant'],[],0.0
173232,"Beverages, tea, herb, other than chamomile, brewed","['beverages', 'tea', 'herb']","{'tea': 6.33, 'herb': 4.25}",['beverages'],2,3,0.6666666666666666,['other'],['brewed'],0.0
173235,"Beverages, orange-flavor drink, breakfast type, powder","['beverages', 'powder']",{'powder': 3.96},['beverages'],1,2,0.5,[],[],0.0
173236,"Beverages, orange-flavor drink, breakfast type, powder, prepared with water","['beverages', 'orange flavor drink', 'powder']","{'orange flavor drink': 3.53, 'powder': 3.96}",['beverages'],2,3,0.6666666666666666,[],['prepared'],0.0
173237,"Beverages, Orange-flavor drink, breakfast type, low calorie, powder","['beverages', 'powder']",{'powder': 3.96},['beverages'],1,2,0.5,"['Orange', 'low']",[],0.0
173239,"Pie, apple, commercially prepared, unenriched flour","['pie', 'apple']",{'apple': 5.9},['pie'],1,2,0.5,['unenriched'],['prepared'],0.0
173241,"Tortillas, ready-to-bake or -fry, corn, without added salt","['tortillas', 'fry']",{'fry': 6.33},['tortillas'],1,2,0.5,['ready'],"['bake', 'added']",0.0
173242,"Tortillas, ready-to-bake or -fry, flour, without added calcium","['tortillas', 'bake fry', 'flour']","{'bake fry': 6.33, 'flour': 2.85}",['tortillas'],2,3,0.6666666666666666,['ready'],['added'],0.0
173243,"Cake, pound, commercially prepared, fat-free","['cake', 'pound']",{'cake': 4.4},['pound'],1,2,0.5,"['fat', 'free']",['prepared'],0.0
173244,"Cake, yellow, light, dry mix",['cake'],{'cake': 4.4},[],1,1,1.0,"['yellow', 'dry']",[],4.4
173246,"Archway Home Style Cookies, Date Filled Oatmeal",['home style cookies'],{'home style cookies': 15.18},[],1,1,1.0,[],['Filled'],15.18
173248,"Archway Home Style Cookies, Frosty Lemon",['archway home style cookies frosty lemon'],{'archway home style cookies frosty lemon': 3.45},[],1,1,1.0,[],[],3.45
173249,"Archway Home Style Cookies, Iced Molasses",['home style cookies'],{'home style cookies': 15.18},[],1,1,1.0,[],[],15.18
173250,"Archway Home Style Cookies, Old Fashioned Molasses",['home style cookies'],{'home style cookies': 15.18},[],1,1,1.0,"['Old', 'Fashioned']",[],15.18
173251,"Archway Home Style Cookies, Old Fashioned Windmill Cookies",['home style cookies'],{'home style cookies': 15.18},[],1,1,1.0,"['Old', 'Fashioned']",[],15.18
173252,"Archway Home Style Cookies, Peanut Butter",['home style cookies'],{'home style cookies': 15.18},[],1,1,1.0,[],[],15.18
173253,"Archway Home Style Cookies, Raspberry Filled",['archway home style cookies raspberry'],{'archway home style cookies raspberry': 12.44},[],1,1,1.0,[],['Filled'],12.44
173254,"George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",['brownberry sage onion stuffing mix'],{'brownberry sage onion stuffing mix': 4.8},[],1,1,1.0,['dry'],[],4.8
173256,"Continental Mills, Krusteaz Almond Poppyseed Muffin Mix, Artificially Flavored, dry",['almond poppyseed muffin mix'],{'almond poppyseed muffin mix': 4.8},[],1,1,1.0,"['Continental', 'Flavored', 'dry']",[],4.8
173257,"Mckee Baking, Little Debbie Nutty Bars, Wafers with Peanut Butter, Chocolate Covered","['nutty bars', 'wafers peanut butter']","{'nutty bars': 7.56, 'wafers peanut butter': 8.1}",[],2,2,1.0,['Little'],['Covered'],15.66
173260,"Pillsbury, Chocolate Chip Cookies, refrigerated dough","['chocolate chip cookies', 'dough']",{'chocolate chip cookies': 15.18},['dough'],1,2,0.5,[],['refrigerated'],0.0
173262,"Sorghum flour, refined, unenriched",['sorghum flour'],{'sorghum flour': 2.85},[],1,1,1.0,['unenriched'],['refined'],2.85
173263,"Rice, brown, parboiled, cooked, UNCLE BENS",['rice'],{'rice': 11.0},[],1,1,1.0,['brown'],"['parboiled', 'cooked']",11.0
173264,"Pasta, gluten-free, rice flour and rice bran extract, cooked, DE BOLES","['pasta', 'rice flour rice bran extract']",{'pasta': 2.7},['rice flour rice bran extract'],1,2,0.5,['free'],['cooked'],0.0
173265,"Pasta, gluten-free, corn and rice flour, cooked",['pasta'],{'pasta': 2.7},[],1,1,1.0,['free'],['cooked'],2.7
173272,"Fast foods, egg, scrambled","['foods', 'egg']","{'foods': 12.8, 'egg': 4.18}",[],2,2,1.0,['Fast'],['scrambled'],16.98
173273,"Fast foods, potatoes, hash browns, round pieces or patty","['potatoes', 'hash browns']",{'potatoes': 4.17},['hash browns'],1,2,0.5,"['Fast', 'round']",[],0.0
173274,"Fast foods, vanilla, light, soft-serve ice cream, with cone",['ice cream'],{'ice cream': 7.65},[],1,1,1.0,"['Fast', 'soft']",['serve'],7.65
173279,"PIZZA HUT 12"" Pepperoni Pizza, Hand-Tossed Crust",['pepperoni pizza'],{'pepperoni pizza': 9.64},[],1,1,1.0,[],['Tossed'],9.64
173280,"PIZZA HUT 12"" Pepperoni Pizza, Pan Crust",['pepperoni pizza'],{'pepperoni pizza': 9.64},[],1,1,1.0,[],[],9.64
173282,"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust",['14 cheese pizza'],{'14 cheese pizza': 9.64},[],1,1,1.0,['Classic'],['Tossed'],9.64
173283,"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",['14 cheese pizza'],{'14 cheese pizza': 9.64},[],1,1,1.0,"['Ultimate', 'Deep']",[],9.64
173284,"PAPA JOHN'S 14"" Cheese Pizza, Original Crust",['14 cheese pizza'],{'14 cheese pizza': 9.64},[],1,1,1.0,['Original'],[],9.64
173285,"PAPA JOHN'S 14"" Pepperoni Pizza, Original Crust",['pepperoni pizza'],{'pepperoni pizza': 9.64},[],1,1,1.0,['Original'],[],9.64
173286,"PAPA JOHN'S 14"" The Works Pizza, Original Crust",['works pizza'],{'works pizza': 9.64},[],1,1,1.0,['Original'],[],9.64
173287,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",['cheese pizza'],{'cheese pizza': 9.64},[],1,1,1.0,['Thin'],[],9.64
173288,"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",['pepperoni pizza'],{'pepperoni pizza': 9.64},[],1,1,1.0,"['LITTLE', 'Large', 'Deep']",[],9.64
173289,"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",['cheese pizza'],{'cheese pizza': 9.64},[],1,1,1.0,"['LITTLE', 'Thin']",[],9.64
173290,"PIZZA HUT 14"" Cheese Pizza, Hand-Tossed Crust",['cheese pizza'],{'cheese pizza': 9.64},[],1,1,1.0,[],['Tossed'],9.64
173291,"PIZZA HUT 14"" Cheese Pizza, Pan Crust",['cheese pizza'],{'cheese pizza': 9.64},[],1,1,1.0,[],[],9.64
173292,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust","['food', '14 pizza']","{'food': 12.8, '14 pizza': 9.64}",[],2,2,1.0,"['Fast', 'regular']",[],22.44
173293,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust","['food', '14 pizza']","{'food': 12.8, '14 pizza': 9.64}",[],2,2,1.0,"['Fast', 'thick']",[],22.44
173294,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thin crust","['food', 'pizza']","{'food': 12.8, 'pizza': 9.64}",[],2,2,1.0,"['Fast', 'thin']",[],22.44
173295,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, regular crust","['food', '14 pizza']","{'food': 12.8, '14 pizza': 9.64}",[],2,2,1.0,"['Fast', 'regular']",[],22.44
173296,"Fast Food, Pizza Chain, 14"" pizza, pepperoni topping, thick crust","['food', '14 pizza']","{'food': 12.8, '14 pizza': 9.64}",[],2,2,1.0,"['Fast', 'thick']",[],22.44
173300,"McDONALD'S, Bacon, Egg & Cheese McGRIDDLES",['bacon'],{'bacon': 9.88},[],1,1,1.0,[],[],9.88
173304,"McDONALD'S, McFLURRY with OREO cookies",['oreo cookies'],{'oreo cookies': 15.18},[],1,1,1.0,[],[],15.18
173309,"McDONALD'S, Deluxe Breakfast, with syrup and margarine",['mcdonald s deluxe breakfast syrup margarine'],{'mcdonald s deluxe breakfast syrup margarine': 5.6},[],1,1,1.0,[],[],5.6
173310,"McDONALD'S, Hotcakes and Sausage",['hotcakes sausage'],{'hotcakes sausage': 10.8},[],1,1,1.0,[],[],10.8
173312,"McDONALD'S, Bacon Ranch Salad with Grilled Chicken",['bacon ranch salad'],{'bacon ranch salad': 11.49},[],1,1,1.0,['Grilled'],[],11.49
173314,"McDONALD'S, FILET-O-FISH (without tartar sauce)",['filet o fish'],{'filet o fish': 5.94},[],1,1,1.0,[],[],5.94
173315,"BURGER KING, CROISSAN'WICH with Sausage, Egg and Cheese",['burger king croissan wich sausage egg cheese'],{'burger king croissan wich sausage egg cheese': 8.5},[],1,1,1.0,[],[],8.5
173316,"BURGER KING, CROISSAN'WICH with Sausage and Cheese",['burger king croissan wich sausage cheese'],{'burger king croissan wich sausage cheese': 8.5},[],1,1,1.0,[],[],8.5
173321,"Fast foods, chicken tenders",['chicken tenders'],{'chicken tenders': 11.9},[],1,1,1.0,['Fast'],[],11.9
173322,"Fast foods, bagel, with egg, sausage patty, cheese, and condiments","['bagel', 'sausage patty', 'cheese']","{'sausage patty': 5.7, 'cheese': 8.5}",['bagel'],2,3,0.6666666666666666,['Fast'],[],0.0
173323,"Fast foods, bagel, with breakfast steak, egg, cheese, and condiments","['bagel', 'breakfast steak', 'egg', 'cheese']","{'breakfast steak': 14.25, 'egg': 4.18, 'cheese': 8.5}",['bagel'],3,4,0.75,['Fast'],[],0.0
173324,"Light Ice Cream, soft serve, blended with milk chocolate candies",['light ice cream'],{'light ice cream': 7.65},[],1,1,1.0,['soft'],['blended'],7.65
173325,"Macaroni and Cheese, canned entree","['macaroni cheese', 'entree']",{'macaroni cheese': 8.5},['entree'],1,2,0.5,[],['canned'],0.0
173332,"Beef, corned beef hash, with potato, canned","['beef', 'beef hash']",{'beef': 10.25},['beef hash'],1,2,0.5,[],"['corned', 'canned']",0.0
173333,"Lasagna, cheese, frozen, prepared","['lasagna', 'cheese']","{'lasagna': 3.87, 'cheese': 8.5}",[],2,2,1.0,[],"['frozen', 'prepared']",12.37
173334,"Lasagna with meat & sauce, frozen entree","['lasagna meat sauce', 'entree']",{'lasagna meat sauce': 3.95},['entree'],1,2,0.5,[],['frozen'],0.0
173337,"Macaroni and Cheese, canned, microwavable",['macaroni cheese'],{'macaroni cheese': 8.5},[],1,1,1.0,['canned'],[],8.5
173338,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved","['turkey', 'stuffing', 'potatoes w gravy', 'vegetables']","{'turkey': 119.57, 'potatoes w gravy': 8.71, 'vegetables': 3.52}",['stuffing'],3,4,0.75,[],"['mashed', 'assorted', 'frozen', 'microwaved']",0.0
173339,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)","['rice bowl chicken', 'entree']",{'rice bowl chicken': 8.0},['entree'],1,2,0.5,"['sweet', 'sour']","['frozen', 'prepared', 'includes']",0.0
173341,"Macaroni and cheese, dry mix, prepared with 2% milk and 80% stick margarine from dry mix",['macaroni cheese'],{'macaroni cheese': 8.5},[],1,1,1.0,"['dry', 'dry']",['prepared'],8.5
173342,"Macaroni and cheese, frozen entree","['macaroni cheese', 'entree']",{'macaroni cheese': 8.5},['entree'],1,2,0.5,[],['frozen'],0.0
173343,Potato salad with egg,['potato salad'],{'potato salad': 11.49},[],1,1,1.0,[],[],11.49
173344,Pulled pork in barbecue sauce,['pork'],{'pork': 6.15},[],1,1,1.0,[],['Pulled'],6.15
173345,"Corn dogs, frozen, prepared",['corn dogs'],{'corn dogs': 10.0},[],1,1,1.0,[],"['frozen', 'prepared']",10.0
173346,"Chicken tenders, breaded, frozen, prepared",['chicken tenders'],{'chicken tenders': 11.9},[],1,1,1.0,[],"['breaded', 'frozen', 'prepared']",11.9
173348,"Rice and vermicelli mix, chicken flavor, prepared with 80% margarine",['rice vermicelli mix'],{'rice vermicelli mix': 4.8},[],1,1,1.0,[],['prepared'],4.8
173349,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'shoulder pot roast steak']","{'beef': 10.25, 'shoulder pot roast steak': 14.25}",[],2,2,1.0,"['boneless', 'separable', 'lean', 'fat', 'raw']",['trimmed'],24.5
173350,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","['beef', 'loin', 'porterhouse steak']","{'beef': 10.25, 'loin': 10.25, 'porterhouse steak': 14.25}",[],3,3,1.0,"['short', 'separable', 'fat', 'raw']",['trimmed'],34.75
173351,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled","['beef', 'loin', 't bone steak']","{'beef': 10.25, 'loin': 10.25, 't bone steak': 18.68}",[],3,3,1.0,"['short', 'separable', 'lean', 'fat']","['trimmed', 'cooked', 'grilled']",39.18
173352,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, raw","['beef', 'loin', 't bone steak']","{'beef': 10.25, 'loin': 10.25, 't bone steak': 18.68}",[],3,3,1.0,"['short', 'separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",39.18
173353,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled","['beef', 'loin', 't bone steak']","{'beef': 10.25, 'loin': 10.25, 't bone steak': 18.68}",[],3,3,1.0,"['short', 'separable', 'lean', 'fat', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",39.18
173354,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'knuckle', 'tip side', 'steak']","{'beef': 10.25, 'knuckle': 8.28, 'steak': 14.25}",['tip side'],3,4,0.75,"['round', 'separable', 'fat', 'fat', 'raw']",['trimmed'],0.0
173355,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled","['beef', 'chuck', 'shoulder clod']","{'beef': 10.25, 'chuck': 28.0}",['shoulder clod'],2,3,0.6666666666666666,"['separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",0.0
173356,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck', 'shoulder clod', 'medallion']","{'beef': 10.25, 'chuck': 28.0}","['shoulder clod', 'medallion']",2,4,0.5,"['separable', 'lean', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
173357,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'chuck', 'shoulder clod', 'shoulder top center steaks']","{'beef': 10.25, 'chuck': 28.0, 'shoulder top center steaks': 14.25}",['shoulder clod'],3,4,0.75,"['separable', 'lean', 'fat', 'fat', 'raw']",['trimmed'],0.0
173358,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled","['beef', 'chuck', 'shoulder clod', 'shoulder top center steaks']","{'beef': 10.25, 'chuck': 28.0, 'shoulder top center steaks': 14.25}",['shoulder clod'],3,4,0.75,"['separable', 'lean', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",0.0
173359,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'chuck', 'shoulder clod', 'blade', 'steak']","{'beef': 10.25, 'chuck': 28.0, 'steak': 14.25}","['shoulder clod', 'blade']",3,5,0.6,"['top', 'separable', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
173360,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","['beef', 'chuck', 'shoulder clod', 'blade', 'steak']","{'beef': 10.25, 'chuck': 28.0, 'steak': 14.25}","['shoulder clod', 'blade']",3,5,0.6,"['top', 'separable', 'fat', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",0.0
173361,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw","['beef', 'knuckle', 'tip center', 'steak']","{'beef': 10.25, 'knuckle': 8.28, 'steak': 14.25}",['tip center'],3,4,0.75,"['round', 'separable', 'fat', 'fat', 'raw']",['trimmed'],0.0
173362,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled","['beef', 'knuckle', 'tip center', 'steak']","{'beef': 10.25, 'knuckle': 8.28, 'steak': 14.25}",['tip center'],3,4,0.75,"['round', 'separable', 'fat', 'fat']","['trimmed', 'cooked', 'grilled']",0.0
173363,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw","['beef', 'knuckle', 'tip center', 'steak']","{'beef': 10.25, 'knuckle': 8.28, 'steak': 14.25}",['tip center'],3,4,0.75,"['round', 'separable', 'fat', 'fat', 'raw']","['trimmed', 'select']",0.0
173364,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","['beef', 'bottom', 'steak']","{'beef': 10.25, 'steak': 14.25}",['bottom'],2,3,0.6666666666666666,"['round', 'outside', 'round', 'separable', 'fat', 'fat', 'select']","['trimmed', 'cooked', 'grilled']",0.0
173365,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, raw","['beef', 'chuck', 'shoulder clod']","{'beef': 10.25, 'chuck': 28.0}",['shoulder clod'],2,3,0.6666666666666666,"['separable', 'lean', 'fat', 'raw']",['trimmed'],0.0
